
 0.675;    0.2; 1.5;  0.0;  0.0;  1.0; 1.0;  1.0;  1.0;       0.0; 0.0;  
 0.6;    0.1; 1.5;    0.0;  0.0;  1.0; 1.0;  1.0;  1.0;       0.0; 0.0;  
 0.75;   0.1; 1.5;    0.0;  0.0;  1.0; 1.0;  1.0;  1.0;       0.0; 0.0;  
                      
                     
 -0.75;  -0.5; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -0.75;   0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -0.9;   -0.5; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
                      
 -0.9;   -0.5; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -0.9;    0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -0.75;   0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  

 -0.825;    0.2; 1.5; 0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -0.9;    0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -0.75;   0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
                      
                      
                    
 1.25;  -0.5; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;       0.0; 0.0;  
 1.25;   0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;       0.0; 0.0;  
 1.1;   -0.5; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;       0.0; 0.0;  
                     
 1.1;   -0.5; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;       0.0; 0.0;  
 1.1;    0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;       0.0; 0.0;  
 1.25;   0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;       0.0; 0.0;  

 1.175;    0.2; 1.5;  0.0;  0.0;  1.0; 1.0;  1.0;  1.0;       0.0; 0.0;  
 1.1;    0.1; 1.5;    0.0;  0.0;  1.0; 1.0;  1.0;  1.0;       0.0; 0.0;  
 1.25;   0.1; 1.5;    0.0;  0.0;  1.0; 1.0;  1.0;  1.0;       0.0; 0.0;  
                      
                      
                     
 -1.25;  -0.5; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -1.25;   0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -1.4;   -0.5; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
                      
 -1.4;   -0.5; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -1.4;    0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -1.25;   0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  

 -1.325;  0.2; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -1.4;    0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
 -1.25;   0.1; 1.5;   0.0;  0.0;  1.0;  1.0;  1.0;  1.0;      0.0; 0.0;  
                      

                     
             
 -2;  -0.1; 1.5;    0.0;  0.0;  1.0;  1.0;  1.0;  1.0;         0.0; 0.0;                      
 -2;   0;   1.5;    0.0;  0.0;  1.0;  1.0;  1.0;  1.0;         0.0; 0.0;                 
 2;   -0.1; 1.5;    0.0;  0.0;  1.0;  1.0;  1.0;  1.0;         0.0; 0.0;                 
                  
 2;   -0.1; 1.5;    0.0;  0.0;  1.0;  1.0;  1.0;  1.0;         0.0; 0.0;                
 2;    0;   1.5;    0.0;  0.0;  1.0;  1.0;  1.0;  1.0;         0.0; 0.0;                
 -2;   0;   1.5;    0.0;  0.0;  1.0;  1.0;  1.0;  1.0;         0.0; 0.0;                


 -2;  -0.4;  1.5;   0.0;  0.0;  1.0;   1.0;  1.0;  1.0;        0.0; 0.0;                
 -2;   -0.3; 1.5;   0.0;  0.0;  1.0;   1.0;  1.0;  1.0;        0.0; 0.0;                
 2;   -0.4;  1.5;   0.0;  0.0;  1.0;   1.0;  1.0;  1.0;        0.0; 0.0;                
                  
 2;   -0.4;  1.5;   0.0;  0.0;  1.0;   1.0;  1.0;  1.0;        0.0; 0.0;                
 2;    -0.3; 1.5;   0.0;  0.0;  1.0;   1.0;  1.0;  1.0;        0.0; 0.0;                
 -2;   -0.3; 1.5;   0.0;  0.0;  1.0;   1.0;  1.0;  1.0;        0.0; 0.0;                
